row_id	category	final_variant_or_record	allocation_key	parent_child_roles_and_ordinals	scope_and_local_visibility	known_family_vs_generic_recovery	omitted_tail_missing_tail_missing_operand	clean_query	poisoned_query	stale_query	foreign_query	synthetic_query	rolled_back_query	limits_charged	exact_boundary_assertion	one_over_rollback_assertion	test_ids
C04	component	HirRecordField::Explicit	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Record parent; RecordField[n,Whole|Name|Colon|Value]	inherit	Invalid field typed recovery	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	field count/HIR child	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C04; T-CQ-04; T-CRB-04
C05	component	HirRecordField::Shorthand	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Record parent; RecordField[n,Whole|Name]	inherit local lookup	missing local => Invalid field	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	field count/local	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C05; T-CQ-05; T-CRB-05
C06	component	HirClosureParameter	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Closure parent; ClosureParameter[n,Whole|Pattern|Colon|Type]	closure scope	invalid pattern/type => closure poison	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	parameter/callback 128	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C06; T-CQ-06; T-CRB-06
C07	component	HirMatchArm	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Match parent; MatchArm[n,Whole|Pattern|Guard|Arrow|Value]	new arm scope	missing value => MissingRequiredTail	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	arm/scope/HIR slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C07; T-CQ-07; T-CRB-07
C08	component	HirPatternField::Explicit	PatternId parent + HirPatternSourceRole::PatternField { field, part }; inline record has no independent arena ID	Pattern parent; PatternField[n,Whole|Name|Colon|Pattern]	pattern scope	Invalid field typed recovery	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => owner-specific Resolve(WrongModule); no projection	PatternField components are authored-only; querying a field part for a synthetic-only owner returns PatternRoleNotApplicable and never fabricates an insertion	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	parent Pattern slot/local limits; NameBytes 1,024 where a name exists	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C08; T-CQ-08; T-CRB-08
C09	component	HirPatternField::Shorthand	PatternId parent + HirPatternSourceRole::PatternField { field, part }; inline record has no independent arena ID	Pattern parent; PatternField[n,Whole|Name]	pattern scope; introduces local	Invalid field	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => owner-specific Resolve(WrongModule); no projection	PatternField components are authored-only; querying a field part for a synthetic-only owner returns PatternRoleNotApplicable and never fabricates an insertion	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	parent Pattern slot/local limits; NameBytes 1,024 where a name exists	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C09; T-CQ-09; T-CRB-09
C10	component	HirPatternField::Rest	PatternId parent + HirPatternSourceRole::PatternField { field, part }; inline record has no independent arena ID	Pattern parent; PatternField[n,Whole|Rest|Name]	pattern scope; optional local	multiple rest => Invalid	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Pattern { owner, role }) => owner-specific Resolve(WrongModule); no projection	PatternField components are authored-only; querying a field part for a synthetic-only owner returns PatternRoleNotApplicable and never fabricates an insertion	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	parent Pattern slot/local limits; NameBytes 1,024 where a name exists	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C10; T-CQ-10; T-CRB-10
C11	component	HirTypeRegion::Named	TypeId parent + HirTypeSourceRole::Region(Named*)	TypeId owner; Region Whole/Apostrophe/Name; ElisionInsertion inapplicable	type owner	invalid name => region poison	named parts required; missing part poisons Type owner; no optional elision row	source_site(expected_source, HirSourceQuery::Type { owner, role: Region(NamedWhole|NamedApostrophe|NamedName) }) => Present(Span), owner_status Clean	the same named-region query => Present(Span), owner_status Poisoned when the known Type family commits poison; ElisionInsertion is never substituted	source_site(expected_source, HirSourceQuery::Type { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Type { owner, role }) => owner-specific Resolve(WrongModule); no projection	Region(ElisionInsertion) is inapplicable to Named and returns TypeRoleNotApplicable; named-region components never fabricate insertion sites	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	Type slot; NameBytes 1,024	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C11; T-CQ-11; T-CRB-11; T-SOURCE-01
C12	component	HirTypeRegion::Elided	TypeId parent + SyntheticKey { owner: SyntheticOwner::Type(TypeId), role: ElidedRegion, ordinal:0 }	TypeId owner; HirTypeSourceRole::Region(ElisionInsertion); named parts inapplicable	type owner	wrong owner kind/ordinal => SyntheticKeyError; mismatched Type owner => HirElidedRegionError; foreign/stale TypeId => typed owner/source resolution error; every failure aborts with no raw owner probe	elision insertion is required for Elided; named roles are inapplicable, not absent source	source_site(expected_source, HirSourceQuery::Type { owner, role: Region(ElisionInsertion) }) => Present(Insertion), owner_status Clean	the same elision query => Present(Insertion), owner_status Poisoned only for a committed known Type-family poison; invalid SyntheticKey construction aborts instead	source_site(expected_source, HirSourceQuery::Type { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Type { owner, role }) => owner-specific Resolve(WrongModule); no projection	the exact SyntheticOwner::Type/ElidedRegion/ordinal0 key round-trips to Present(Insertion); named-region roles return TypeRoleNotApplicable	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	SyntheticDescendantsPerOwner 1,024; Type slots; SourceDocumentBytes 8,388,608	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C12; T-CQ-12; T-CRB-12; T-SYNTHETIC-OWNER-01
C13	component	HirPathSegment	typed ExprId/PatternId/TypeId parent + matching PathRoot/PathSegment role	matching typed owner; zero-based PathSegment[n]; no generic raw owner	inherit	invalid segment => path poison	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, matching Expr/Pattern/Type HirSourceQuery variant) => Present(Span), owner_status Clean	source_site(expected_source, matching Expr/Pattern/Type HirSourceQuery variant) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, matching Expr/Pattern/Type HirSourceQuery variant) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, matching Expr/Pattern/Type HirSourceQuery variant) => owner-specific Resolve(WrongModule); no projection	path root and segment components are authored-only in this contract; a synthetic owner has no path-component entry and returns the matching owner-specific RoleNotApplicable	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	NameBytes 1,024; PathSegments 256; PathSemanticBytes 65,536; SourceDocumentBytes 8,388,608	matching typed query round-trips every exact path component at all exact limits	one-over aborts whole owner; no prefix segment/source key	T-C13; T-CQ-13; T-CRB-13; T-PATH-01; T-HIR-LIMIT-01
C14	component	HirNumericSequenceElement	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Numeric sequence parent; NumericElement[n]	inherit	invalid digit => sequence poison	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	element+total digit limits	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C14; T-CQ-14; T-CRB-14
C15	component	HirThreadFlowItem	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Thread parent; ThreadFlowItem[n]	thread child scope; sequential locals	typed Error item/Thread poison	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	65,536 + HIR slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C15; T-CQ-15; T-CRB-15
C16	component	HirDialogueNode::Text	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Text]	application scope	limit markup may recover as clean Text + diagnostic	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	source/text bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C16; T-CQ-16; T-CRB-16
C17	component	HirDialogueNode::Raw	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Raw]	application scope	typed raw recovery	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	source/text bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C17; T-CQ-17; T-CRB-17
C18	component	HirDialogueNode::Escape	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Escape]	application scope	invalid escape => Error node	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	decoder/value bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C18; T-CQ-18; T-CRB-18
C19	component	HirDialogueNode::Ruby	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,RubyBase|RubyText]	application scope	invalid ruby => Error node	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	decoder/value bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C19; T-CQ-19; T-CRB-19
C20	component	HirDialogueNode::AuthoredStartTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Whole] + RichTextTag[tag,*]	application scope	known tag poison	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	4096 tags	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C20; T-CQ-20; T-CRB-20
C21	component	HirDialogueNode::InferredStartTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; synthetic insertion + tag roles	application scope	known inferred tag poison	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	4096 tags	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C21; T-CQ-21; T-CRB-21
C22	component	HirDialogueNode::AuthoredEndTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Whole] + EndTag	application scope	unmatched => typed issue	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	4096 tags/nesting	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C22; T-CQ-22; T-CRB-22
C23	component	HirDialogueNode::InferredEndTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; synthetic insertion + EndTag	application scope	typed inferred issue	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	4096 tags/nesting	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C23; T-CQ-23; T-CRB-23
C24	component	HirDialogueNode::Interpolation	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Interpolation]	application scope	missing expr => RecoveryOperand	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	HIR expr/nested depth	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C24; T-CQ-24; T-CRB-24
C25	component	HirDialogueNode::Control	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Control]	application scope	invalid control => Error node	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	tag/control limits	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C25; T-CQ-25; T-CRB-25
C26	component	HirDialogueNode::Mark	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Mark]	application scope	invalid name => Error node	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	name/source limits	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C26; T-CQ-26; T-CRB-26
C27	component	HirDialogueNode::LineBreak	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,LineBreak]	application scope	unclassified => Error node	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	node count	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C27; T-CQ-27; T-CRB-27
C28	component	HirDialogueNode::Error	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Error]	application scope	typed content issue	component-specific; optional absence => Missing query, required absence poisons owner	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span), owner_status Clean	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Span|Insertion), owner_status Poisoned; typed issue retained	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => WrongSourceDocument/StaleSourceRevision/SourceLengthMismatch; no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => owner-specific Resolve(WrongModule); no projection	source_site(expected_source, HirSourceQuery::Expr { owner, role }) => Present(Insertion) only for an accepted synthetic owner and applicable insertion role; otherwise owner-specific RoleNotApplicable or AbsentOptional; no insertion is fabricated	transaction returns no public owner ID; rollback receipt NotPublished; committed source index has no key	recovery256/diagnostic128	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C28; T-CQ-28; T-CRB-28
