row_id	category	final_variant_or_record	allocation_key	parent_child_roles_and_ordinals	scope_and_local_visibility	known_family_vs_generic_recovery	omitted_tail_missing_tail_missing_operand	clean_query	poisoned_query	stale_query	foreign_query	synthetic_query	rolled_back_query	limits_charged	exact_boundary_assertion	one_over_rollback_assertion	test_ids
C24	component	HirDialogueNode::Interpolation	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Interpolation]	application scope	missing expr => RecoveryOperand	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR expr/nested depth	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C24; T-CQ-24; T-CRB-24
C25	component	HirDialogueNode::Control	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Control]	application scope	invalid control => Error node	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	tag/control limits	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C25; T-CQ-25; T-CRB-25
C26	component	HirDialogueNode::Mark	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Mark]	application scope	invalid name => Error node	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	name/source limits	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C26; T-CQ-26; T-CRB-26
C27	component	HirDialogueNode::LineBreak	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,LineBreak]	application scope	unclassified => Error node	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	node count	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C27; T-CQ-27; T-CRB-27
C28	component	HirDialogueNode::Error	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Error]	application scope	typed content issue	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	recovery256/diagnostic128	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C28; T-CQ-28; T-CRB-28
C29	component	HirRichTextTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; RichTextTag[tag,Whole|Name|Payload|delimiters]	application scope	unresolved/invalid remains typed tag poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	4096 tags; body16384	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C29; T-CQ-29; T-CRB-29
C30	component	HirRichTextArgument::Positional	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Tag parent; RichTextArgument[tag,arg,Whole|Value]	application scope	Invalid argument; no default	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	32/tag;32768/content;4096 bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C30; T-CQ-30; T-CRB-30
C31	component	HirRichTextArgument::Named	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Tag parent; RichTextArgument[tag,arg,Whole|Name|Equals|Value]	application scope	Invalid argument; no default	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	32/tag;32768/content;64 key;4096 value	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C31; T-CQ-31; T-CRB-31
C32	component	HirRichTextArgument::Invalid	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Tag parent; same typed roles available	application scope	exact issue retained	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	same limits; recovery256	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C32; T-CQ-32; T-CRB-32
C33	component	HirRichTextTagPayload::FxCall	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Tag parent; TagPayload; child ExprId Call	application scope	foreign/non-Call => tag poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	32 args; depth32; candidates2	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C33; T-CQ-33; T-CRB-33
C34	component	HirRichTextTagPayload::DialogueCall	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Tag parent; TagPayload; child ExprId Call	application scope	foreign/non-Call => tag poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	32 args; depth32; candidates2	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C34; T-CQ-34; T-CRB-34
C35	component	HirRichTextTagPayload::Condition	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Tag parent; TagPayload; child ExprId	application scope	missing/non-Bool checker issue	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	depth32/checker diagnostic	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C35; T-CQ-35; T-CRB-35
